Unnamed: 0,title,artist,url,title_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
14560,Friend Zone,THUNDERCAT,https://open.spotify.com/track/2KvLsBXs4pOPjnxiifsQX7,2KvLsBXs4pOPjnxiifsQX7,0.589,0.829,1,-4.961,1,0.0353,0.265,0.00367,0.114,0.242,107.003,192511,4
14823,Look At Me!,XXXTENTACION,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,4ARPvK8DHLwt4oX65ZAFMw,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,126346,4
15728,Dark Red,STEVE LACY,https://open.spotify.com/track/3FkTxVBsQHrwMh3IyfKO81,3FkTxVBsQHrwMh3IyfKO81,0.603,0.783,6,-4.023,1,0.062,0.449,7.96e-06,0.119,0.775,172.041,173104,4
16017,Green Light,LORDE,https://open.spotify.com/track/3FQ26GroLnhQEja48FKYqT,3FQ26GroLnhQEja48FKYqT,0.597,0.733,9,-7.768,1,0.101,0.0151,2.09e-05,0.081,0.256,128.918,234662,4
16020,Feel It Still,PORTUGAL. THE MAN,https://open.spotify.com/track/7FESgYLcOufHqKlwrvJN60,7FESgYLcOufHqKlwrvJN60,0.78,0.798,1,-5.151,0,0.0613,0.0406,6.31e-05,0.0733,0.771,78.969,163251,4
16362,Green Light,LORDE,https://open.spotify.com/track/1WC5UN1U79gJlxGLYDGIO7,1WC5UN1U79gJlxGLYDGIO7,0.61,0.712,9,-7.808,1,0.0776,0.0147,1.12e-05,0.0843,0.283,128.921,234662,4
16440,Feel Good,"GRYFFIN, ILLENIUM, DAYA",https://open.spotify.com/track/7fbVvLIqJrtDamxpivLqGr,7fbVvLIqJrtDamxpivLqGr,0.625,0.707,2,-4.761,1,0.0337,0.22,0,0.213,0.479,138.064,248156,4
16859,Confidently Lost,SABRINA CLAUDIO,https://open.spotify.com/track/3cQmqM0awej9iAESjhKrI9,3cQmqM0awej9iAESjhKrI9,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39e-06,0.111,0.325,113.866,209885,4
17481,Higher,"BRIAN FRESCO, CHANCE THE RAPPER, BLUE HAWAII",https://open.spotify.com/track/4uWeGIum5DAZaoSLhIib3S,4uWeGIum5DAZaoSLhIib3S,0.818,0.51,4,-8.085,0,0.157,0.447,2.21e-06,0.37,0.417,119.919,241807,4
17832,Liability,LORDE,https://open.spotify.com/track/4JyLFq2mHC8JPFTXHwYPWD,4JyLFq2mHC8JPFTXHwYPWD,0.596,0.219,10,-11.148,0,0.149,0.925,0,0.134,0.334,83.096,172061,4
17815,No Frauds,"NICKI MINAJ, DRAKE, LIL WAYNE",https://open.spotify.com/track/0WtVtCK5SEFvyyA5V8D9CI,0WtVtCK5SEFvyyA5V8D9CI,0.865,0.553,1,-7.012,1,0.276,0.0788,3.17e-06,0.514,0.443,139.023,272453,4
18011,Be Our Guest,"EWAN MCGREGOR, EMMA THOMPSON, GUGU MBATHA-RAW, IAN MCKELLEN",https://open.spotify.com/track/54GzAEHI6jB08MQmbOHq3b,54GzAEHI6jB08MQmbOHq3b,0.427,0.593,9,-7.62,1,0.06,0.418,0,0.0733,0.531,113.659,288763,4
18020,Beauty and the Beast,EMMA THOMPSON,https://open.spotify.com/track/1Pxh2dQfRl230b3pD0VEYl,1Pxh2dQfRl230b3pD0VEYl,0.29,0.23,7,-12.506,0,0.0327,0.788,1.12e-05,0.0995,0.11,87.736,199510,4
18025,Days In The Sun,"ADAM MITCHELL, STANLEY TUCCI, EWAN MCGREGOR, GUGU MBATHA-RAW, IAN MCKELLEN, EMMA THOMPSON, EMMA WATSON, AUDRA MCDONALD, CLIVE ROWE",https://open.spotify.com/track/0DdmuONcI6PhfoqgBwmNuI,0DdmuONcI6PhfoqgBwmNuI,0.235,0.291,10,-9.679,1,0.031,0.931,1.8e-06,0.154,0.128,95.35,160349,4
18027,Belle (Reprise),EMMA WATSON,https://open.spotify.com/track/0fInGSmweok6x2FSRR77Ia,0fInGSmweok6x2FSRR77Ia,0.457,0.319,0,-7.796,1,0.0303,0.546,9.77e-06,0.195,0.257,83.732,75825,4
18028,The Mob Song,"LUKE EVANS, JOSH GAD, ENSEMBLE - BEAUTY AND THE BEAST, EMMA THOMPSON, IAN MCKELLEN, STANLEY TUCCI, NATHAN MACK, GUGU MBATHA-RAW, EWAN MCGREGOR",https://open.spotify.com/track/1DgKIur7BsnPltWTKASkAM,1DgKIur7BsnPltWTKASkAM,0.488,0.817,10,-7.106,0,0.199,0.34,0,0.0733,0.269,143.229,148617,4
18004,Something There,"EMMA WATSON, DAN STEVENS, EWAN MCGREGOR, IAN MCKELLEN, EMMA THOMPSON, NATHAN MACK, GUGU MBATHA-RAW",https://open.spotify.com/track/6HaNTjaI6LAvsCinW1PTjK,6HaNTjaI6LAvsCinW1PTjK,0.447,0.321,0,-12.791,1,0.0378,0.898,5.72e-05,0.223,0.413,123.324,174879,4
17979,Belle,"EMMA WATSON, LUKE EVANS, ENSEMBLE - BEAUTY AND THE BEAST",https://open.spotify.com/track/6A1Dzh6bMR2JcIARgJNHB0,6A1Dzh6bMR2JcIARgJNHB0,0.549,0.488,0,-7.582,1,0.0483,0.809,0,0.0877,0.318,123.811,333265,4
17983,REDMERCEDES,AMINÉ,https://open.spotify.com/track/4X70hLzIDfY5T2BcsOcv6Q,4X70hLzIDfY5T2BcsOcv6Q,0.816,0.63,1,-5.729,0,0.183,0.00639,0.0304,0.173,0.599,101.997,169707,4
17987,Break My Heart,HEY VIOLET,https://open.spotify.com/track/051jBWZUgTspptCBYPxPsI,051jBWZUgTspptCBYPxPsI,0.598,0.846,4,-4.327,1,0.0781,0.0723,0,0.219,0.777,141.907,209948,4
17991,Evermore,DAN STEVENS,https://open.spotify.com/track/3Idj4PFLLcQVqHGA1Ydytm,3Idj4PFLLcQVqHGA1Ydytm,0.264,0.401,8,-8.496,1,0.0318,0.641,0.000144,0.101,0.221,86.786,194542,4
17994,It's A Vibe,"2 CHAINZ, TY DOLLA $IGN, TREY SONGZ, JHENÉ AIKO",https://open.spotify.com/track/1p5B1jJk75RAblZCTnzUTU,1p5B1jJk75RAblZCTnzUTU,0.803,0.488,7,-7.564,1,0.18,0.0313,0.000285,0.112,0.553,72.913,210400,4
18683,Cold Little Heart - Radio Edit,MICHAEL KIWANUKA,https://open.spotify.com/track/2HL7EWAjEm5Bhpr1iWHA4C,2HL7EWAjEm5Bhpr1iWHA4C,0.638,0.574,7,-6.115,0,0.0263,0.316,0.000316,0.428,0.681,110.256,210300,4
18684,Obsession (feat. Jon Bellion),VICE,https://open.spotify.com/track/542Xd5qDeLBvgXZXhfW7LE,542Xd5qDeLBvgXZXhfW7LE,0.741,0.559,10,-7.775,1,0.03,0.00728,0.000971,0.21,0.466,101.999,221983,4
18958,Drowning (feat. Kodak Black),A BOOGIE WIT DA HOODIE,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH,6Q2FftbUG530lCtBI74bMH,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4
19116,I'm Shipping Up To Boston,DROPKICK MURPHYS,https://open.spotify.com/track/2kf767S4oj5KKVLZKEG4gw,2kf767S4oj5KKVLZKEG4gw,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,153600,4
19111,Drunken Lullabies,FLOGGING MOLLY,https://open.spotify.com/track/0aE8nMLrrd2m6lTscFIbZw,0aE8nMLrrd2m6lTscFIbZw,0.385,0.969,7,-4.234,1,0.0748,0.0015,0.0462,0.0817,0.854,156.177,230640,4
19454,Passionfruit,DRAKE,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,7hDc8b7IXETo14hHIHdnhd,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,298941,4
19259,Colder Heavens,BLANCO WHITE,https://open.spotify.com/track/15qtOgzv7mW3CQWQVgWIM6,15qtOgzv7mW3CQWQVgWIM6,0.383,0.547,5,-9.899,0,0.0376,0.771,0.00216,0.0913,0.282,91.899,273893,4
19231,Liability,LORDE,https://open.spotify.com/track/0xBsZrUrsZcCCrpxryZDHc,0xBsZrUrsZcCCrpxryZDHc,0.604,0.224,10,-11.118,0,0.113,0.925,0,0.134,0.326,84.109,172061,4
19702,Get It Together,"DRAKE, BLACK COFFEE, JORJA SMITH",https://open.spotify.com/track/5WHVJ7MILL1r5xs8hDfJ4i,5WHVJ7MILL1r5xs8hDfJ4i,0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,250337,4
19705,Dennis Rodman,"MANSIONZ, DENNIS RODMAN",https://open.spotify.com/track/4kkHGZRAkOYS7zeazOLhXn,4kkHGZRAkOYS7zeazOLhXn,0.873,0.391,1,-5.36,1,0.0938,0.066,0.00258,0.114,0.603,96.004,190173,4
19706,Madiba Riddim,DRAKE,https://open.spotify.com/track/0ZaSipkjXePTkzOQW29rxt,0ZaSipkjXePTkzOQW29rxt,0.839,0.521,7,-10.45,1,0.166,0.245,0.00545,0.607,0.33,105.992,205163,4
19710,Glow,"DRAKE, KANYE WEST",https://open.spotify.com/track/1kLsyb2tgz9N5Qkr6QAK3t,1kLsyb2tgz9N5Qkr6QAK3t,0.688,0.384,9,-8.824,0,0.375,0.2,0,0.708,0.432,162.097,206120,4
19713,Teenage Fever,DRAKE,https://open.spotify.com/track/5ACkknqH2GcrVtmBB7LaRv,5ACkknqH2GcrVtmBB7LaRv,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4
19718,Johnny B. Goode,CHUCK BERRY,https://open.spotify.com/track/7KkzVlps826NezcpXPvEuV,7KkzVlps826NezcpXPvEuV,0.502,0.931,5,-4.686,1,0.174,0.697,3.92e-06,0.281,0.903,166.407,162093,4
19682,At My Best (feat. Hailee Steinfeld),MACHINE GUN KELLY,https://open.spotify.com/track/4d9OMbRg62jAFaqsoZ3M6z,4d9OMbRg62jAFaqsoZ3M6z,0.532,0.778,7,-6.69,0,0.218,0.00246,0.000111,0.153,0.252,169.923,200733,4
19688,Battle Symphony,LINKIN PARK,https://open.spotify.com/track/6kYoHUeIpYColDw4HQKjvP,6kYoHUeIpYColDw4HQKjvP,0.653,0.839,10,-5.077,1,0.0685,0.0369,0,0.068,0.669,149.034,216281,4
19881,Dennis Rodman,"MANSIONZ, DENNIS RODMAN",https://open.spotify.com/track/24bVvCkUubgJyHHkXFO0CR,24bVvCkUubgJyHHkXFO0CR,0.875,0.396,1,-5.319,1,0.0905,0.0609,0.00246,0.114,0.613,96.013,190173,4
19922,Do Not Disturb,DRAKE,https://open.spotify.com/track/1JxV2A7IFlmosxlCckJ8Yc,1JxV2A7IFlmosxlCckJ8Yc,0.618,0.693,7,-5.943,0,0.45,0.246,0,0.112,0.454,170.982,283551,4
20918,Days In The Sun,"ADAM MITCHELL, STANLEY TUCCI, EWAN MCGREGOR, GUGU MBATHA-RAW, IAN MCKELLEN, EMMA THOMPSON, EMMA WATSON, AUDRA MCDONALD, CLIVE ROWE",https://open.spotify.com/track/2ppkGKabWsSgNV4fvOldQb,2ppkGKabWsSgNV4fvOldQb,0.299,0.269,10,-9.719,1,0.0296,0.938,2.36e-06,0.162,0.161,93.558,160349,4
21003,Beauty and the Beast,EMMA THOMPSON,https://open.spotify.com/track/0sXJUHfwsocaJaLM5osoWX,0sXJUHfwsocaJaLM5osoWX,0.211,0.23,7,-12.518,0,0.0349,0.797,1.98e-05,0.0991,0.102,87.641,199510,4
20985,Belle (Reprise),EMMA WATSON,https://open.spotify.com/track/1uT4Haj9BYmbjxvoF2omRc,1uT4Haj9BYmbjxvoF2omRc,0.395,0.32,0,-7.934,1,0.0317,0.511,2.15e-06,0.194,0.228,87.064,75825,4
21001,Something There,"EMMA WATSON, DAN STEVENS, EWAN MCGREGOR, IAN MCKELLEN, EMMA THOMPSON, NATHAN MACK, GUGU MBATHA-RAW",https://open.spotify.com/track/77JhqIuQjqzVmkRTUcm9ji,77JhqIuQjqzVmkRTUcm9ji,0.45,0.317,0,-12.856,1,0.0381,0.896,5.15e-05,0.216,0.476,123.442,174879,4
21277,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)",MIKE WILL MADE-IT,https://open.spotify.com/track/3H1JaS0NUNFjwVcJZ76SgC,3H1JaS0NUNFjwVcJZ76SgC,0.735,0.562,4,-5.509,0,0.146,0.153,0,0.0692,0.302,180.057,240926,4
21225,We Got the Power (feat. Jehnny Beth),GORILLAZ,https://open.spotify.com/track/7eOGidOoCqWAp4p1tnEdyG,7eOGidOoCqWAp4p1tnEdyG,0.507,0.985,0,-2.392,1,0.153,0.228,3.31e-05,0.19,0.394,150.059,139560,4
21240,do re mi,BLACKBEAR,https://open.spotify.com/track/3sTCfUmYXSVWDacTd6uMbQ,3sTCfUmYXSVWDacTd6uMbQ,0.747,0.592,8,-6.334,1,0.0457,0.00517,1.48e-05,0.124,0.176,110.991,212027,3
21322,Ascension (feat. Vince Staples),GORILLAZ,https://open.spotify.com/track/4xmauQDU8n3QZ2kzfa3wTH,4xmauQDU8n3QZ2kzfa3wTH,0.676,0.905,1,-2.569,1,0.147,0.594,0,0.154,0.519,152.186,155973,4
21323,Andromeda (feat. DRAM),GORILLAZ,https://open.spotify.com/track/0V5zAGdvO780GT3gtdxzLt,0V5zAGdvO780GT3gtdxzLt,0.788,0.472,0,-9.021,1,0.0475,0.003,0.0322,0.59,0.257,130.084,197547,4
21324,Saturnz Barz (feat. Popcaan),GORILLAZ,https://open.spotify.com/track/2oJInAFXiQYLgz0jh9MrXf,2oJInAFXiQYLgz0jh9MrXf,0.383,0.621,6,-5.878,0,0.113,0.0272,0,0.427,0.213,80.051,181907,4
21640,The Heart Part 4,KENDRICK LAMAR,https://open.spotify.com/track/41eiwHEX8iegmqmS2cf7oX,41eiwHEX8iegmqmS2cf7oX,0.672,0.434,9,-15.218,0,0.765,0.501,0.000125,0.272,0.54,129.209,288555,4
21708,Wicked,"MANSIONZ, G-EAZY",https://open.spotify.com/track/4wFHz9UQtuXUgbhy7cn8qk,4wFHz9UQtuXUgbhy7cn8qk,0.827,0.709,1,-4.302,1,0.0898,0.0334,0,0.0397,0.759,99.976,215513,4
23130,In Cold Blood,ALT-J,https://open.spotify.com/track/6sIvAyM1AtnSGz3anRLcDo,6sIvAyM1AtnSGz3anRLcDo,0.495,0.745,11,-5.475,0,0.035,0.142,0.000441,0.194,0.589,143.398,206027,4
23116,Bruises,LEWIS CAPALDI,https://open.spotify.com/track/3BxzQaXrfoWo1lYLZjJqyD,3BxzQaXrfoWo1lYLZjJqyD,0.572,0.319,4,-6.206,1,0.0685,0.963,0,0.161,0.359,110.922,218492,4
23119,HUMBLE.,KENDRICK LAMAR,https://open.spotify.com/track/31c9IHwCIONmUYW0jL7Riz,31c9IHwCIONmUYW0jL7Riz,0.907,0.591,1,-7.507,0,0.105,0.000359,2.81e-05,0.0897,0.418,149.992,177604,4
23199,Everybody,LOGIC,https://open.spotify.com/track/0sMm9WiO3B001nZQm8Qexw,0sMm9WiO3B001nZQm8Qexw,0.881,0.94,1,-5.947,1,0.0852,0.147,0,0.0717,0.768,110.007,162373,4
23352,Don't,ZOË KRAVITZ,https://open.spotify.com/track/22koI34FpNt6irOht3N8nJ,22koI34FpNt6irOht3N8nJ,0.3,0.256,9,-10.452,1,0.0398,0.906,0.0177,0.0796,0.179,78.244,168453,4
23337,Everybody,LOGIC,https://open.spotify.com/track/51sVgPeBHYwbeM1cWegVqR,51sVgPeBHYwbeM1cWegVqR,0.885,0.936,1,-5.879,1,0.0894,0.148,0,0.0703,0.763,110.011,162373,4
23585,Now Or Never,HALSEY,https://open.spotify.com/track/0Nhu3zSYbEz32IYiobV75e,0Nhu3zSYbEz32IYiobV75e,0.663,0.575,6,-4.907,0,0.0458,0.1,3.16e-06,0.133,0.458,110.04,214802,4
24173,Unforgettable,"FRENCH MONTANA, SWAE LEE",https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW,1F2HXIJrE2Xn81OzT2zZvW,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233833,4
24942,Sign of the Times,HARRY STYLES,https://open.spotify.com/track/5ELRkzdzz0HvGpMDlfZHkV,5ELRkzdzz0HvGpMDlfZHkV,0.518,0.575,5,-4.616,1,0.0302,0.0259,0,0.109,0.209,120.019,340707,4
24947,Now Or Never,HALSEY,https://open.spotify.com/track/3Px934J0dBoCmpUhUuCQkD,3Px934J0dBoCmpUhUuCQkD,0.66,0.575,6,-4.934,0,0.0367,0.115,1.59e-06,0.131,0.477,110.091,214802,4
25353,Let Me Out (feat. Mavis Staples & Pusha T),GORILLAZ,https://open.spotify.com/track/3CCS6y9BPowg2jYiaY94UZ,3CCS6y9BPowg2jYiaY94UZ,0.607,0.785,1,-5.955,0,0.258,0.211,3.34e-06,0.915,0.517,81.087,175813,4
25307,The Night We Met,LORD HURON,https://open.spotify.com/track/0QZ5yyl6B6utIWkxeBDxQN,0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,208212,3
26484,The Cure,LADY GAGA,https://open.spotify.com/track/34oB5r0lcN3fYWCs2uA1k5,34oB5r0lcN3fYWCs2uA1k5,0.697,0.506,8,-4.863,1,0.0325,0.0792,0,0.0893,0.516,100.002,211364,4
26493,PRIDE.,KENDRICK LAMAR,https://open.spotify.com/track/5AL46kwqlBX7qWP3qUppJe,5AL46kwqlBX7qWP3qUppJe,0.667,0.533,4,-7.005,0,0.0562,0.0817,8.03e-06,0.152,0.392,138.865,275253,4
26496,YAH.,KENDRICK LAMAR,https://open.spotify.com/track/22uyC54d6XAPRTlc6IchaP,22uyC54d6XAPRTlc6IchaP,0.689,0.694,1,-7.913,1,0.185,0.613,0,0.222,0.614,70.041,160293,4
26501,DNA.,KENDRICK LAMAR,https://open.spotify.com/track/4cGeMgLcykDLAazHFpbZbU,4cGeMgLcykDLAazHFpbZbU,0.636,0.517,0,-6.759,1,0.36,0.00402,0,0.0874,0.394,139.928,185947,4
26551,LOVE. FEAT. ZACARI.,KENDRICK LAMAR,https://open.spotify.com/track/5WkPWduQVV8fh7pppm1fqg,5WkPWduQVV8fh7pppm1fqg,0.801,0.58,10,-7.311,1,0.1,0.289,0,0.153,0.777,126.062,213400,4
26817,Candy Paint,POST MALONE,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,4wdZdkEugVVorAfzqRqC6N,0.672,0.684,4,-5.468,1,0.158,0.604,0,0.081,0.428,180.008,229053,4
26989,Hard Times,PARAMORE,https://open.spotify.com/track/0w5Bdu51Ka25Pf3hojsKHh,0w5Bdu51Ka25Pf3hojsKHh,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,182693,4
27456,Both (feat. Drake & Lil Wayne) - Remix,GUCCI MANE,https://open.spotify.com/track/3VCYe6mCXebBgcfzaxCVNI,3VCYe6mCXebBgcfzaxCVNI,0.834,0.493,5,-6.567,0,0.128,0.0606,7.95e-05,0.0666,0.28,140.007,252017,4
28307,There's Nothing Holdin' Me Back,SHAWN MENDES,https://open.spotify.com/track/4izojuv74giClOWq64Ff4l,4izojuv74giClOWq64Ff4l,0.857,0.804,2,-4.005,1,0.0623,0.329,0,0.088,0.967,121.972,199440,4
28501,Black SpiderMan,"LOGIC, DAMIAN LEMAR HUDSON",https://open.spotify.com/track/0lSFDvmV2HZqrtVtneT3no,0lSFDvmV2HZqrtVtneT3no,0.615,0.871,1,-5.308,1,0.0894,0.126,5.88e-05,0.381,0.284,140.033,331293,4
28535,do re mi,BLACKBEAR,https://open.spotify.com/track/6CUBgX8bXC5YQCkdgRHqyg,6CUBgX8bXC5YQCkdgRHqyg,0.745,0.595,8,-6.35,1,0.0486,0.00483,1.13e-05,0.125,0.169,110.966,212027,3
28728,hell is where i dreamt of u and woke up alone,BLACKBEAR,https://open.spotify.com/track/5jOcmYTVQ6KQdYXOC2Li5r,5jOcmYTVQ6KQdYXOC2Li5r,0.507,0.194,7,-11.606,1,0.0612,0.929,0,0.13,0.25,69.828,168429,4
28998,make daddy proud,BLACKBEAR,https://open.spotify.com/track/5OZWMzv3qSpxhyodm3IPou,5OZWMzv3qSpxhyodm3IPou,0.826,0.499,4,-7.225,0,0.0476,0.135,0,0.0672,0.769,102.057,208235,3
29437,Thunder,IMAGINE DRAGONS,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,0tKcYR2II1VCQWT79i5NrW,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,187147,4
29225,Drowning (feat. Kodak Black),A BOOGIE WIT DA HOODIE,https://open.spotify.com/track/3LnOF5n1GOs01siYZXzS3p,3LnOF5n1GOs01siYZXzS3p,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,209269,4
29234,Something Different,WHY DON'T WE,https://open.spotify.com/track/4PaPx5nir9XiwtoVMMICNQ,4PaPx5nir9XiwtoVMMICNQ,0.899,0.531,6,-4.118,0,0.0778,0.0277,0,0.0976,0.68,105.028,161500,4
29235,Now Or Never,HALSEY,https://open.spotify.com/track/1mDGDb2fUmUMdqV3tb8VKQ,1mDGDb2fUmUMdqV3tb8VKQ,0.67,0.585,6,-4.861,0,0.0354,0.107,1.11e-06,0.131,0.447,110.03,214802,4
29250,Despacito - Remix,"LUIS FONSI, DADDY YANKEE, JUSTIN BIEBER",https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2,6rPO02ozF3bM7NnOV4h6s2,0.653,0.816,2,-4.353,1,0.167,0.228,0,0.0967,0.816,178.085,228827,4
29680,Pretty Girl - Cheat Codes X CADE Remix,MAGGIE LINDEMANN,https://open.spotify.com/track/39IsH7B5byx8NRlEKlZVg9,39IsH7B5byx8NRlEKlZVg9,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,193613,4
30140,Hurricane,LUKE COMBS,https://open.spotify.com/track/4gHDOASpAaGG9eitQZP1bQ,4gHDOASpAaGG9eitQZP1bQ,0.444,0.821,10,-5.91,1,0.0416,0.0186,3.09e-06,0.182,0.452,151.948,224293,4
30154,Weak,AJR,https://open.spotify.com/track/6OuV4vfyb8v3vGGGksqyKf,6OuV4vfyb8v3vGGGksqyKf,0.672,0.642,5,-4.552,1,0.0461,0.127,0,0.137,0.656,123.984,202194,4
30200,What They Want,RUSS,https://open.spotify.com/track/3aWhZ1zeqy1kdjXiyMh22T,3aWhZ1zeqy1kdjXiyMh22T,0.71,0.404,1,-10.04,0,0.379,0.484,0,0.0953,0.398,139.553,165853,4
30166,At My Best (feat. Hailee Steinfeld),MACHINE GUN KELLY,https://open.spotify.com/track/5DEp4UmhxN7OLnYQacWZhh,5DEp4UmhxN7OLnYQacWZhh,0.531,0.786,5,-6.661,1,0.243,0.00222,0.000316,0.132,0.244,169.892,200733,4
30179,Scared to Be Lonely,"MARTIN GARRIX, DUA LIPA",https://open.spotify.com/track/0KR2W3St74th8z3LS94Ffh,0KR2W3St74th8z3LS94Ffh,0.568,0.583,1,-6.81,0,0.0636,0.0741,0,0.396,0.196,137.865,220253,4
30099,Look At Me!,XXXTENTACION,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,7floNISpH8VF4z4459Qo18,0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,126346,4
30016,Thunder,IMAGINE DRAGONS,https://open.spotify.com/track/56lBX2WHqfGuoeZxZvUnVj,56lBX2WHqfGuoeZxZvUnVj,0.601,0.834,0,-3.78,1,0.0455,0.00502,0.15,0.121,0.249,167.879,187761,4
30017,J-Boy,PHOENIX,https://open.spotify.com/track/0uzKfuty82lTHvfGaOLCdV,0uzKfuty82lTHvfGaOLCdV,0.526,0.918,0,-6.692,1,0.0465,0.0312,0.00887,0.137,0.634,98.004,248213,4
30028,Losin Control,RUSS,https://open.spotify.com/track/1jkIErXa3YNUX5QIyO6GGR,1jkIErXa3YNUX5QIyO6GGR,0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,237507,4
29976,Peek A Boo,"LIL YACHTY, MIGOS",https://open.spotify.com/track/1iTWoKAdilGEmit6xhQZje,1iTWoKAdilGEmit6xhQZje,0.957,0.593,1,-6.982,1,0.301,0.06,0,0.0908,0.284,127.027,247613,4
29984,Everyday,"ARIANA GRANDE, FUTURE",https://open.spotify.com/track/6yL2kTsdVwYnGwPkKGtMd5,6yL2kTsdVwYnGwPkKGtMd5,0.637,0.733,7,-4.413,0,0.0563,0.0149,0,0.162,0.431,131.004,194840,4
30082,1-800-273-8255,"LOGIC, ALESSIA CARA, KHALID",https://open.spotify.com/track/4Sj8JZ9zZfl8HaOav5yTVq,4Sj8JZ9zZfl8HaOav5yTVq,0.622,0.593,5,-7.755,0,0.0414,0.56,0,0.175,0.369,100.048,250200,4
30083,1-800-273-8255,"LOGIC, ALESSIA CARA, KHALID",https://open.spotify.com/track/2Oo7lLEDkfKNjLPrchsrUd,2Oo7lLEDkfKNjLPrchsrUd,0.627,0.587,5,-7.74,0,0.0406,0.566,0,0.18,0.375,100.018,250200,4
30235,So Much Better,SANDRO CAVAZZA,https://open.spotify.com/track/3uYnHxQg35FMXp5zso9mkY,3uYnHxQg35FMXp5zso9mkY,0.703,0.644,3,-6.65,0,0.103,0.444,0.114,0.0902,0.351,92.024,187817,4
30243,Calm Down,SKIP MARLEY,https://open.spotify.com/track/1X6ic2T8n1hCMyaFxLMy3i,1X6ic2T8n1hCMyaFxLMy3i,0.529,0.639,4,-5.817,0,0.0645,0.0208,0,0.0828,0.234,140.665,174467,4
30305,Sweet Creature,HARRY STYLES,https://open.spotify.com/track/13sXuI5RjMHm7dz7O3spYs,13sXuI5RjMHm7dz7O3spYs,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,224867,4
30502,Starboy,"THE WEEKND, DAFT PUNK",https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,7MXVkk9YMctZqd1Srtv4MB,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
30727,Slow Hands,NIALL HORAN,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,167NczpNbRF7oWakJaY3Hh,0.728,0.426,0,-6.69,1,0.0509,0.0142,0,0.0546,0.844,85.908,188174,4
31012,Everybody,LOGIC,https://open.spotify.com/track/2qFT2tvTY8ZsBZLeaFeEB3,2qFT2tvTY8ZsBZLeaFeEB3,0.888,0.934,0,-5.983,0,0.0923,0.173,0,0.0685,0.764,109.997,162347,4
30980,1-800-273-8255,"LOGIC, ALESSIA CARA, KHALID",https://open.spotify.com/track/5aFQU3VPCQ3YGfKBA4tLfj,5aFQU3VPCQ3YGfKBA4tLfj,0.627,0.572,5,-7.738,0,0.0373,0.568,1.52e-06,0.198,0.361,100.041,250173,4
31073,Eyes Closed,HALSEY,https://open.spotify.com/track/1xa5pXOwLoxHuBDU0JiUdn,1xa5pXOwLoxHuBDU0JiUdn,0.568,0.69,1,-5.034,0,0.0431,0.0219,2.3e-05,0.0815,0.0453,130.12,202439,4
31045,Broken Halos,CHRIS STAPLETON,https://open.spotify.com/track/2w1N1jR7L9HsIoLekqsYf2,2w1N1jR7L9HsIoLekqsYf2,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,4
31339,Either Way,CHRIS STAPLETON,https://open.spotify.com/track/5I4TsOfH01Gg3WckfgJD1I,5I4TsOfH01Gg3WckfgJD1I,0.645,0.0665,4,-14.241,1,0.0421,0.871,5.94e-06,0.105,0.274,129.028,248053,4
